invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
2.02E+11,7/21/15 8:50,G619,15000231,70301,1,2
2.02E+11,7/21/15 9:27,G619,30000742,70101,1,1.5
2.02E+11,7/21/15 9:27,G619,30000742,70101,1,1.5
2.02E+11,7/21/15 9:27,G619,30000766,70101,1,1.5
2.02E+11,7/21/15 9:27,G619,30000766,70101,1,1.5
2.02E+11,7/21/15 9:53,G816,7071218,70101,1,3
2.02E+11,7/21/15 11:16,628,7308017,210101,2,3.5
2.02E+11,7/21/15 12:10,G619,7070891,70401,1,6
2.02E+11,7/21/15 12:10,G619,7071102,70201,1,5.5
2.02E+11,7/21/15 12:11,G816,7070884,70203,1,2
2.02E+11,7/21/15 12:11,G816,7070969,70401,1,6
2.02E+11,7/21/15 12:15,G619,7070884,70203,1,2
2.02E+11,7/21/15 12:15,G619,7070891,70401,1,6
2.02E+11,7/21/15 12:15,G619,7070969,70401,1,6
2.02E+11,7/21/15 12:15,G619,7071096,70201,1,5
2.02E+11,7/21/15 12:15,G619,30000711,70101,1,1.5
2.02E+11,7/21/15 12:15,G619,30000766,70101,1,1.5
2.02E+11,7/21/15 12:20,G816,7070884,70203,1,2
2.02E+11,7/21/15 12:20,G816,7090370,70401,1,6
2.02E+11,7/21/15 12:23,G816,7070884,70203,1,2
2.02E+11,7/21/15 12:23,G816,7070969,70401,1,6
2.02E+11,7/21/15 12:24,G816,7070884,70203,1,2
2.02E+11,7/21/15 12:24,G816,7071096,70201,1,5
2.02E+11,7/21/15 12:24,G816,15000231,70301,1,2
2.02E+11,7/21/15 13:19,G619,15000231,70301,2,1.25
2.02E+11,7/21/15 13:20,G619,7071140,70201,1,2.5
2.02E+11,7/21/15 14:07,G816,7071218,70101,2,3
2.02E+11,7/21/15 14:07,G816,7314599,70101,1,1.5
2.02E+11,7/21/15 14:13,G619,7070891,70401,1,6
2.02E+11,7/21/15 14:13,G619,7070969,70401,1,5.75
2.02E+11,7/21/15 14:13,G619,7071102,70201,1,5.1
2.02E+11,7/21/15 15:30,G816,7090462,70101,3,1
2.02E+11,7/21/15 15:46,G619,7000133,210301,1,3
2.02E+11,7/21/15 16:04,G619,7000140,210301,1,1.5
2.02E+11,7/21/15 16:23,628,7308765,210301,3,2.5
2.02E+11,7/21/15 16:56,G619,7070884,70203,1,2
2.02E+11,7/21/15 16:56,G619,7071096,70201,1,5
2.02E+11,7/21/15 16:58,G619,7070891,70401,1,6
2.02E+11,7/21/15 17:39,G816,7071096,70201,1,5
2.02E+11,7/21/15 17:59,G619,7070884,70203,1,2
2.02E+11,7/21/15 18:07,G619,7308017,210101,1,3.5
2.02E+11,7/21/15 18:08,G619,7070969,70401,1,5.75
2.02E+11,7/21/15 18:08,G619,15000231,70301,2,1.25
2.02E+11,7/21/15 18:18,G619,7070969,70401,1,6
2.02E+11,7/21/15 18:18,G619,15000231,70301,2,1.25
2.02E+11,7/21/15 18:23,628,7308017,210101,2,3.5
2.02E+11,7/21/15 18:31,G619,15000231,70301,2,1.25
2.02E+11,7/21/15 18:34,628,7308017,210101,1,3.5
2.02E+11,7/21/15 18:42,628,7000126,210301,1,2
2.02E+11,7/21/15 18:43,628,7308017,210101,1,3.5
2.02E+11,7/21/15 18:54,G816,15000231,70301,1,2
2.02E+11,7/21/15 18:58,628,7000133,210301,2,3
2.02E+11,7/21/15 20:09,628,20098391,210101,1,2.5
2.02E+11,7/21/15 20:11,G619,7000300,210101,1,2
2.02E+11,7/21/15 20:11,G619,7000300,210101,1,2
2.02E+11,7/21/15 20:17,G619,7070969,70401,1,6
2.02E+11,7/21/15 20:17,G619,7071096,70201,1,5
2.02E+11,7/21/15 20:40,G619,7070891,70401,1,6
2.02E+11,7/21/15 22:33,G619,7000300,210101,2,2
2.02E+11,7/21/15 22:37,G619,7308017,210101,1,3.5
2.02E+11,7/21/15 22:37,G619,7308017,210101,1,3.5
2.02E+11,7/21/15 22:43,G619,7070891,70401,1,6
2.02E+11,7/21/15 22:43,G619,7070969,70401,1,5.75
2.02E+11,7/21/15 22:43,G619,7071096,70201,1,5
2.02E+11,7/22/15 0:37,628,7308017,210101,1,3.5
2.02E+11,7/22/15 7:50,G816,7314612,70101,1,1.5
2.02E+11,7/22/15 7:57,G816,7314612,70101,1,1.5
2.02E+11,7/22/15 7:57,G816,7000300,210101,1,2
2.02E+11,7/22/15 7:57,G816,7071218,70101,1,3
2.02E+11,7/22/15 7:57,G816,7090509,70101,1,1.5
2.02E+11,7/22/15 7:59,G816,7308017,210101,2,3.5
2.02E+11,7/22/15 8:16,G619,15000231,70301,2,1.25
2.02E+11,7/22/15 8:16,628,7308765,210301,1,2.5
2.02E+11,7/22/15 8:17,G619,7000140,210301,1,1.5
2.02E+11,7/22/15 8:20,G619,7071096,70201,1,5
2.02E+11,7/22/15 8:22,G619,7000294,210101,4,1.5
2.02E+11,7/22/15 8:31,G816,7000300,210101,1,2
2.02E+11,7/22/15 8:31,G816,7070891,70401,1,6
2.02E+11,7/22/15 8:31,G816,7071096,70201,1,5
2.02E+11,7/22/15 8:39,G619,7070891,70401,2,6
2.02E+11,7/22/15 8:39,G619,7070969,70401,1,6
2.02E+11,7/22/15 9:09,G619,30000766,70101,1,1.5
2.02E+11,7/22/15 9:09,G619,30000766,70101,1,1.5
2.02E+11,7/22/15 9:10,G619,7071218,70101,1,3
2.02E+11,7/22/15 9:11,G619,7313684,70101,1,2.5
2.02E+11,7/22/15 9:16,G816,7070884,70203,1,2
2.02E+11,7/22/15 9:18,G816,7090363,70401,1,6
2.02E+11,7/22/15 10:38,G816,7071218,70101,1,3
2.02E+11,7/22/15 10:38,G816,15000231,70301,1,2
2.02E+11,7/22/15 10:39,G816,15000231,70301,1,2
2.02E+11,7/22/15 10:43,G816,7071218,70101,1,3
2.02E+11,7/22/15 10:43,G816,7070884,70203,1,2
2.02E+11,7/22/15 10:43,G816,7070969,70401,1,6
2.02E+11,7/22/15 12:17,G816,7070884,70203,2,2
2.02E+11,7/22/15 12:17,G816,7071096,70201,1,5
2.02E+11,7/22/15 12:17,G816,7090363,70401,2,6
2.02E+11,7/22/15 12:26,628,7308017,210101,1,3.5
2.02E+11,7/22/15 12:39,G816,7070884,70203,1,2
2.02E+11,7/22/15 12:39,G816,7070884,70203,1,2
2.02E+11,7/22/15 12:39,G816,7071096,70201,1,5
2.02E+11,7/22/15 12:39,G816,7090363,70401,1,6
2.02E+11,7/22/15 12:39,G816,7070884,70203,2,2
2.02E+11,7/22/15 12:39,G816,7070891,70401,2,6
2.02E+11,7/22/15 12:39,G816,7071096,70201,1,5
2.02E+11,7/22/15 12:39,G816,7071331,70301,1,4
2.02E+11,7/22/15 12:39,G816,7071331,70301,1,4
2.02E+11,7/22/15 12:39,G816,7314612,70101,2,1.5
2.02E+11,7/22/15 12:41,628,7308765,210301,4,2.5
2.02E+11,7/22/15 13:04,G619,7308765,210301,1,2.5
2.02E+11,7/22/15 13:57,G816,7071164,70201,1,5
2.02E+11,7/22/15 13:57,G816,7090363,70401,1,6
2.02E+11,7/22/15 14:18,300,7308017,210101,1,3
2.02E+11,7/22/15 14:29,G619,15000231,70301,1,2
2.02E+11,7/22/15 15:51,G816,7070884,70203,3,2
2.02E+11,7/22/15 15:51,G816,7071218,70101,1,3
2.02E+11,7/22/15 16:21,G816,7000300,210101,1,2
2.02E+11,7/22/15 16:38,G816,15000231,70301,1,2
2.02E+11,7/22/15 16:38,G816,15000231,70301,1,2
2.02E+11,7/22/15 17:10,G619,7000294,210101,3,1.5
2.02E+11,7/22/15 17:10,G619,7070884,70203,1,2
2.02E+11,7/22/15 17:39,G619,7070891,70401,1,6
2.02E+11,7/22/15 17:39,G619,15000231,70301,2,1.25
2.02E+11,7/22/15 17:44,G816,15000231,70301,1,2
2.02E+11,7/22/15 18:04,G816,7000140,210301,1,1.5
2.02E+11,7/22/15 18:05,G816,7070891,70401,2,6
2.02E+11,7/22/15 18:07,G619,7070884,70203,1,2
2.02E+11,7/22/15 18:10,G816,7070884,70203,1,2
2.02E+11,7/22/15 18:10,G816,7090363,70401,1,6
2.02E+11,7/22/15 18:11,G816,15000231,70301,2,2
2.02E+11,7/22/15 18:19,G619,7070891,70401,1,6
2.02E+11,7/22/15 18:19,G619,15000231,70301,1,2
2.02E+11,7/22/15 18:23,G619,7070891,70401,1,6
2.02E+11,7/22/15 18:23,G619,7090097,70301,1,3
2.02E+11,7/22/15 18:23,G619,7313684,70101,1,2.5
2.02E+11,7/22/15 18:32,G816,7070884,70203,1,2
2.02E+11,7/22/15 18:32,G816,7090363,70401,1,6
2.02E+11,7/22/15 18:33,G816,7308765,210301,1,2.5
2.02E+11,7/22/15 18:54,G619,7000300,210101,1,2
2.02E+11,7/22/15 18:54,G619,7070884,70203,1,2
2.02E+11,7/22/15 18:54,G619,7071096,70201,1,5
2.02E+11,7/22/15 18:54,G619,7071102,70201,1,5.5
2.02E+11,7/22/15 19:02,G619,7000300,210101,1,2
2.02E+11,7/22/15 19:02,G619,7000300,210101,1,2
2.02E+11,7/22/15 19:06,G816,7070891,70401,1,6
2.02E+11,7/22/15 19:06,G816,7071096,70201,1,5
2.02E+11,7/22/15 19:11,G619,7000300,210101,1,2
2.02E+11,7/22/15 19:28,G619,7000300,210101,1,2
2.02E+11,7/22/15 19:29,628,7308017,210101,2,3.5
2.02E+11,7/22/15 20:05,G619,7070884,70203,2,2
2.02E+11,7/22/15 20:05,G619,7070891,70401,1,6
2.02E+11,7/22/15 20:05,G619,7071096,70201,1,5
2.02E+11,7/22/15 20:05,G619,30000766,70101,1,1.5
2.02E+11,7/22/15 20:40,628,20098391,210101,1,2.5
2.02E+11,7/22/15 20:42,628,7000300,210101,2,2
2.02E+11,7/22/15 21:09,G619,7308017,210101,1,3.5
2.02E+11,7/22/15 23:19,G619,7070969,70401,2,6
2.02E+11,7/23/15 8:32,G816,30000742,70101,1,1.5
2.02E+11,7/23/15 8:32,G816,30000742,70101,1,1.5
2.02E+11,7/23/15 8:32,G816,30000742,70101,1,1.5
2.02E+11,7/23/15 8:32,G816,30000742,70101,1,1.5
2.02E+11,7/23/15 8:34,G816,30000742,70101,1,1.5
2.02E+11,7/23/15 8:34,G816,30000742,70101,1,1.5
2.02E+11,7/23/15 8:35,628,7000126,210301,1,2
2.02E+11,7/23/15 8:50,G816,7071096,70201,1,5
2.02E+11,7/23/15 8:52,G816,7313684,70101,2,2.5
2.02E+11,7/23/15 8:53,G619,20098391,210101,1,2
2.02E+11,7/23/15 8:53,G816,7314599,70101,1,1.5
2.02E+11,7/23/15 8:53,G816,7314612,70101,1,1.5
2.02E+11,7/23/15 8:59,G619,30000742,70101,1,1.5
2.02E+11,7/23/15 9:00,G619,30000742,70101,1,1.5
2.02E+11,7/23/15 9:00,G619,30000759,70101,1,1.5
2.02E+11,7/23/15 9:01,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 9:24,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 9:24,G619,30000759,70101,1,1.5
2.02E+11,7/23/15 9:24,G619,30000759,70101,1,1.5
2.02E+11,7/23/15 9:24,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 9:31,G816,7071133,70301,2,2
2.02E+11,7/23/15 9:37,G619,7071218,70101,1,3
2.02E+11,7/23/15 9:51,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 10:35,G816,7314612,70101,1,1.5
2.02E+11,7/23/15 12:10,G816,7070884,70203,2,2
2.02E+11,7/23/15 12:10,G816,7070969,70401,1,6
2.02E+11,7/23/15 12:10,G816,7070884,70203,1,2
2.02E+11,7/23/15 12:10,G816,7071096,70201,1,5
2.02E+11,7/23/15 12:10,G816,7090363,70401,1,6
2.02E+11,7/23/15 12:11,G816,7070884,70203,1,2
2.02E+11,7/23/15 12:11,G816,7070891,70401,1,6
2.02E+11,7/23/15 12:11,G816,7070891,70401,3,6
2.02E+11,7/23/15 12:11,G816,7071096,70201,3,5
2.02E+11,7/23/15 12:11,G816,7071096,70201,1,5
2.02E+11,7/23/15 12:42,G816,7070969,70401,1,6
2.02E+11,7/23/15 12:42,G816,7071096,70201,1,5
2.02E+11,7/23/15 12:46,G816,7070884,70203,1,2
2.02E+11,7/23/15 12:46,G816,7070969,70401,1,6
2.02E+11,7/23/15 12:49,G816,7071218,70101,1,3
2.02E+11,7/23/15 14:37,G816,7070884,70203,1,2
2.02E+11,7/23/15 14:37,G816,7070891,70401,1,6
2.02E+11,7/23/15 14:37,G816,7071096,70201,1,5
2.02E+11,7/23/15 14:38,G816,15000231,70301,1,2
2.02E+11,7/23/15 14:46,G619,7090097,70301,1,3
2.02E+11,7/23/15 14:54,628,7000300,210101,1,2
2.02E+11,7/23/15 14:54,628,21000362,210301,3,3.666666667
2.02E+11,7/23/15 15:02,G619,7070891,70401,1,6
2.02E+11,7/23/15 15:02,G619,7070884,70203,1,2
2.02E+11,7/23/15 16:33,G619,7070884,70203,1,2
2.02E+11,7/23/15 16:45,G619,7070884,70203,2,2
2.02E+11,7/23/15 16:54,G619,7070884,70203,2,2
2.02E+11,7/23/15 17:02,G619,15000231,70301,1,2
2.02E+11,7/23/15 17:04,G619,7308765,210301,1,2.5
2.02E+11,7/23/15 17:07,G816,7070884,70203,1,2
2.02E+11,7/23/15 17:07,G816,7070884,70203,1,2
2.02E+11,7/23/15 17:53,628,7000126,210301,1,2
2.02E+11,7/23/15 18:05,G816,7090370,70401,1,6
2.02E+11,7/23/15 18:18,G619,7070884,70203,1,2
2.02E+11,7/23/15 18:18,G619,7070891,70401,1,6
2.02E+11,7/23/15 18:18,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 18:19,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 18:19,G619,15000231,70301,2,1.25
2.02E+11,7/23/15 18:29,G619,7070891,70401,2,6
2.02E+11,7/23/15 18:29,G619,7071096,70201,2,5
2.02E+11,7/23/15 18:29,G619,7070969,70401,1,6
2.02E+11,7/23/15 18:37,G619,7000294,210101,1,1.5
2.02E+11,7/23/15 18:37,G619,7070891,70401,1,6
2.02E+11,7/23/15 18:44,G619,7000300,210101,1,2
2.02E+11,7/23/15 18:44,G619,7000300,210101,1,2
2.02E+11,7/23/15 18:44,G619,7070891,70401,1,6
2.02E+11,7/23/15 19:29,G816,15000231,70301,1,2
2.02E+11,7/23/15 19:30,300,7000126,210301,1,2
2.02E+11,7/23/15 19:30,300,7000126,210301,1,2
2.02E+11,7/23/15 19:30,300,7000294,210101,1,1.5
2.02E+11,7/23/15 19:30,300,7000294,210101,1,1.5
2.02E+11,7/23/15 19:30,300,7000300,210101,1,2
2.02E+11,7/23/15 19:50,300,7308765,210301,1,2.5
2.02E+11,7/23/15 20:06,G619,21000430,210101,3,3.5
2.02E+11,7/23/15 20:19,300,7000300,210101,2,2
2.02E+11,7/23/15 21:07,628,21000362,210301,4,3
2.02E+11,7/23/15 21:20,G619,7308765,210301,1,2.5
2.02E+11,7/23/15 21:53,300,7000126,210301,2,2
2.02E+11,7/23/15 22:08,G816,7070884,70203,1,2
2.02E+11,7/23/15 22:08,G816,7071164,70201,1,5
2.02E+11,7/23/15 22:24,G816,7071133,70301,1,2
2.02E+11,7/23/15 22:28,G816,7000133,210301,3,3
2.02E+11,7/23/15 22:29,G619,7070884,70203,1,2
2.02E+11,7/23/15 22:29,G619,7070884,70203,4,2
2.02E+11,7/23/15 22:39,G619,7000294,210101,1,1.5
2.02E+11,7/23/15 23:05,G619,7000133,210301,1,3
2.02E+11,7/23/15 23:12,G619,7070969,70401,1,6
2.02E+11,7/23/15 23:30,G619,7070891,70401,1,6
2.02E+11,7/24/15 0:20,628,7308765,210301,1,2.5
2.02E+11,7/24/15 1:47,628,7000300,210101,2,2
2.02E+11,7/24/15 2:47,300,7000126,210301,2,2
2.02E+11,7/24/15 2:50,628,7000300,210101,24,2
2.02E+11,7/24/15 7:58,G816,7071218,70101,2,3
2.02E+11,7/24/15 7:58,G816,7314612,70101,1,1.5
2.02E+11,7/24/15 8:36,G816,7071218,70101,1,3
2.02E+11,7/24/15 8:36,G816,7090509,70101,1,1.5
2.02E+11,7/24/15 8:40,G816,7090509,70101,2,1.5
2.02E+11,7/24/15 8:46,G816,7070891,70401,1,6
2.02E+11,7/24/15 8:48,G816,7090509,70101,1,1.5
2.02E+11,7/24/15 8:49,G816,7313684,70101,1,2.5
2.02E+11,7/24/15 8:49,G816,7313684,70101,1,2.5
2.02E+11,7/24/15 8:50,G816,7313684,70101,2,2.5
2.02E+11,7/24/15 8:50,G816,7070891,70401,3,6
2.02E+11,7/24/15 8:55,G619,30000742,70101,1,1.5
2.02E+11,7/24/15 8:55,G619,30000766,70101,1,1.5
2.02E+11,7/24/15 8:55,G619,7071218,70101,1,3
2.02E+11,7/24/15 8:55,G619,30000766,70101,1,1.5
2.02E+11,7/24/15 9:07,G816,7000300,210101,2,2
2.02E+11,7/24/15 9:09,G816,7313684,70101,1,2.5
2.02E+11,7/24/15 9:38,G816,7000300,210101,1,2
2.02E+11,7/24/15 10:01,G816,7070969,70401,2,6
2.02E+11,7/24/15 10:03,G816,7071218,70101,2,3
2.02E+11,7/24/15 10:03,G816,15000231,70301,1,2
2.02E+11,7/24/15 10:04,G619,7000300,210101,1,2
2.02E+11,7/24/15 10:06,G619,7070891,70401,1,6
2.02E+11,7/24/15 10:06,G619,30000711,70101,1,1.5
2.02E+11,7/24/15 10:06,G619,30000766,70101,1,1.5
2.02E+11,7/24/15 10:12,G619,30000711,70101,1,1.5
2.02E+11,7/24/15 10:12,G619,30000711,70101,1,1.5
2.02E+11,7/24/15 11:08,G619,7071096,70201,1,4.71
2.02E+11,7/24/15 11:08,G619,7071218,70101,1,3
2.02E+11,7/24/15 11:08,G619,15000231,70301,2,1.25
2.02E+11,7/24/15 11:08,G619,30000711,70101,1,1.5
2.02E+11,7/24/15 11:08,G619,30000759,70101,1,1.5
2.02E+11,7/24/15 11:09,G619,7071096,70201,1,4.71
2.02E+11,7/24/15 11:09,G619,7071218,70101,1,3
2.02E+11,7/24/15 11:09,G619,15000231,70301,2,1.25
2.02E+11,7/24/15 11:09,G619,30000711,70101,1,1.5
2.02E+11,7/24/15 11:09,G619,30000759,70101,1,1.5
2.02E+11,7/24/15 11:10,G619,7071096,70201,1,4.71
2.02E+11,7/24/15 11:10,G619,7071218,70101,1,3
2.02E+11,7/24/15 11:10,G619,15000231,70301,2,1.25
2.02E+11,7/24/15 11:10,G619,30000711,70101,1,1.5
2.02E+11,7/24/15 11:10,G619,30000759,70101,1,1.5
2.02E+11,7/24/15 11:16,G816,7000300,210101,1,2
2.02E+11,7/24/15 11:21,G619,7000300,210101,1,2
2.02E+11,7/24/15 11:42,G619,30000742,70101,2,1.5
2.02E+11,7/24/15 11:42,G619,30000759,70101,1,1.5
2.02E+11,7/24/15 12:01,G816,7070884,70203,2,2
2.02E+11,7/24/15 12:01,G816,7071096,70201,1,5
2.02E+11,7/24/15 12:01,G816,7090363,70401,1,6
2.02E+11,7/24/15 12:01,G816,15000231,70301,1,2
2.02E+11,7/24/15 13:12,G816,7000300,210101,1,2
2.02E+11,7/24/15 13:12,G816,7070884,70203,1,2
2.02E+11,7/24/15 13:12,G816,7090363,70401,1,6
2.02E+11,7/24/15 13:32,G816,7000300,210101,1,2
2.02E+11,7/24/15 13:32,G816,7070884,70203,2,2
2.02E+11,7/24/15 13:32,G816,7070969,70401,1,6
2.02E+11,7/24/15 13:34,G619,7000126,210301,1,2
2.02E+11,7/24/15 14:51,G816,7071331,70301,1,4
2.02E+11,7/24/15 14:59,G816,7070891,70401,1,6
2.02E+11,7/24/15 16:21,G816,7070884,70203,1,2
2.02E+11,7/24/15 16:21,G816,7090370,70401,1,6
2.02E+11,7/24/15 16:26,G816,7070884,70203,1,2
2.02E+11,7/24/15 16:29,G619,7070969,70401,1,6
2.02E+11,7/24/15 16:29,G619,7071102,70201,1,5.5
2.02E+11,7/24/15 16:47,G816,7070884,70203,1,2
2.02E+11,7/24/15 16:47,G816,7090363,70401,2,6
2.02E+11,7/24/15 16:47,G816,15000231,70301,2,2
2.02E+11,7/24/15 17:44,G619,7071102,70201,1,5.5
2.02E+11,7/24/15 17:47,G619,7070884,70203,4,2
2.02E+11,7/24/15 18:06,G816,7000300,210101,1,2
2.02E+11,7/24/15 18:06,G816,7090370,70401,1,6
2.02E+11,7/24/15 18:24,G816,7070891,70401,1,6
2.02E+11,7/24/15 18:24,G816,15000231,70301,1,2
2.02E+11,7/24/15 18:47,G816,15000231,70301,1,2
2.02E+11,7/24/15 19:03,G816,7070884,70203,1,2
2.02E+11,7/24/15 19:03,G816,7071096,70201,1,5
2.02E+11,7/24/15 19:03,G816,7090363,70401,1,6
2.02E+11,7/24/15 19:03,G816,7070884,70203,1,2
2.02E+11,7/24/15 19:03,G816,7070891,70401,2,6
2.02E+11,7/24/15 19:03,G816,7090370,70401,1,6
2.02E+11,7/24/15 19:15,G816,7070884,70203,1,2
2.02E+11,7/24/15 19:15,G816,15000231,70301,1,2
2.02E+11,7/24/15 19:16,G816,7070891,70401,1,6
2.02E+11,7/24/15 19:16,G816,7071096,70201,1,5
2.02E+11,7/24/15 19:25,G816,7070884,70203,1,2
2.02E+11,7/24/15 19:34,G619,7070969,70401,1,5.75
2.02E+11,7/24/15 19:34,G619,7070969,70401,1,5.75
2.02E+11,7/24/15 19:34,G619,7071096,70201,1,5
2.02E+11,7/24/15 19:52,G619,7070891,70401,1,6
2.02E+11,7/24/15 20:07,G619,7000140,210301,1,1.5
2.02E+11,7/24/15 20:07,G619,7000140,210301,1,1.5
2.02E+11,7/24/15 20:08,G619,7000300,210101,1,2
2.02E+11,7/24/15 20:08,G619,7308765,210301,1,2.5
2.02E+11,7/24/15 20:08,G619,7308765,210301,1,2.5
2.02E+11,7/24/15 20:09,G619,7000423,210301,1,1.5
2.02E+11,7/24/15 20:41,G619,7071102,70201,1,5.5
2.02E+11,7/24/15 21:32,300,7000034,210101,1,2
2.02E+11,7/24/15 21:33,300,7308017,210101,1,3
2.02E+11,7/24/15 21:41,G816,7000300,210101,2,2
2.02E+11,7/24/15 22:02,628,7308765,210301,3,2.5
2.02E+11,7/24/15 23:00,628,7000300,210101,1,2
2.02E+11,7/24/15 23:00,628,7308765,210301,1,2.5
2.02E+11,7/24/15 23:04,300,7308765,210301,1,2.5
2.02E+11,7/24/15 23:14,G619,7070891,70401,1,6
2.02E+11,7/24/15 23:34,G619,7070969,70401,2,6
2.02E+11,7/25/15 0:22,G619,7070969,70401,1,6
2.02E+11,7/25/15 0:27,G619,7308017,210101,1,3.5
2.02E+11,7/25/15 1:00,G619,21000782,210301,1,3.5
2.02E+11,7/25/15 1:00,G619,21000782,210301,1,3.5
2.02E+11,7/25/15 1:50,300,7308017,210101,1,3
2.02E+11,7/25/15 2:10,628,7000300,210101,4,2
2.02E+11,7/25/15 3:12,300,7308765,210301,1,2.5
2.02E+11,7/25/15 4:28,300,7308017,210101,1,3
2.02E+11,7/25/15 8:10,G816,15000231,70301,1,2
2.02E+11,7/25/15 8:12,G816,7313684,70101,1,2.5
2.02E+11,7/25/15 8:34,G816,7090363,70401,1,6
2.02E+11,7/25/15 9:06,G816,7071218,70101,1,3
2.02E+11,7/25/15 9:08,G816,7071218,70101,1,3
2.02E+11,7/25/15 9:08,G816,7313684,70101,1,2.5
2.02E+11,7/25/15 9:20,G619,7313684,70101,1,2.5
2.02E+11,7/25/15 9:20,G619,15000231,70301,1,2
2.02E+11,7/25/15 9:29,300,7000126,210301,1,2
2.02E+11,7/25/15 9:56,G816,7000126,210301,2,2
2.02E+11,7/25/15 9:56,G816,7000300,210101,1,2
2.02E+11,7/25/15 9:56,G816,7313684,70101,1,2.5
2.02E+11,7/25/15 9:56,G816,7313684,70101,1,2.5
2.02E+11,7/25/15 10:10,G816,15000231,70301,1,2
2.02E+11,7/25/15 10:13,G816,7090462,70101,2,1
2.02E+11,7/25/15 10:13,G816,15000231,70301,1,2
2.02E+11,7/25/15 10:15,G619,7070891,70401,1,6
2.02E+11,7/25/15 10:18,G816,7070891,70401,1,6
2.02E+11,7/25/15 10:18,G816,7071331,70301,1,4
2.02E+11,7/25/15 10:33,G619,7070884,70203,1,2
2.02E+11,7/25/15 10:33,G619,7070891,70401,1,6
2.02E+11,7/25/15 10:35,G816,7090462,70101,1,1
2.02E+11,7/25/15 10:35,G816,7313684,70101,1,2.5
2.02E+11,7/25/15 10:36,G619,7071096,70201,1,5
2.02E+11,7/25/15 11:00,G619,7070884,70203,1,2
2.02E+11,7/25/15 11:01,G619,7070969,70401,1,5.75
2.02E+11,7/25/15 11:01,G619,7071096,70201,1,4.71
2.02E+11,7/25/15 11:14,G816,7000300,210101,3,2
2.02E+11,7/25/15 11:21,628,7000300,210101,1,2
2.02E+11,7/25/15 12:08,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:08,G816,15000231,70301,1,2
2.02E+11,7/25/15 12:10,G816,7090370,70401,1,6
2.02E+11,7/25/15 12:11,G816,7070891,70401,1,6
2.02E+11,7/25/15 12:11,G816,7071096,70201,1,5
2.02E+11,7/25/15 12:11,G619,7000300,210101,2,2
2.02E+11,7/25/15 12:19,G619,7000300,210101,1,2
2.02E+11,7/25/15 12:19,G619,7070891,70401,1,6
2.02E+11,7/25/15 12:19,G619,7071102,70201,1,5.5
2.02E+11,7/25/15 12:19,G619,7071140,70201,1,2.5
2.02E+11,7/25/15 12:23,G619,7070884,70203,2,2
2.02E+11,7/25/15 12:24,G619,7070969,70401,1,6
2.02E+11,7/25/15 12:24,G619,7071096,70201,1,5
2.02E+11,7/25/15 12:28,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:28,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:28,G816,7090363,70401,1,6
2.02E+11,7/25/15 12:29,G816,7071096,70201,1,5
2.02E+11,7/25/15 12:29,G816,7071096,70201,1,5
2.02E+11,7/25/15 12:29,G816,7090363,70401,2,6
2.02E+11,7/25/15 12:36,G619,21000430,210101,1,3.5
2.02E+11,7/25/15 12:37,G619,7000294,210101,2,1.5
2.02E+11,7/25/15 12:39,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:39,G816,7090363,70401,1,6
2.02E+11,7/25/15 12:43,G816,7000300,210101,1,2
2.02E+11,7/25/15 12:43,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:52,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:52,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:52,G816,7070884,70203,1,2
2.02E+11,7/25/15 12:52,G816,7071096,70201,1,5
2.02E+11,7/25/15 12:52,G816,7071102,70201,1,5.5
2.02E+11,7/25/15 12:52,G816,7090363,70401,1,6
2.02E+11,7/25/15 12:52,G816,7090370,70401,1,6
2.02E+11,7/25/15 12:58,G619,7070969,70401,1,5.75
2.02E+11,7/25/15 12:58,G619,7070969,70401,1,5.75
2.02E+11,7/25/15 14:28,G816,7070884,70203,1,2
2.02E+11,7/25/15 14:28,G816,7308765,210301,1,2.5
2.02E+11,7/25/15 15:44,G816,7070884,70203,1,2
2.02E+11,7/25/15 15:44,G816,7071096,70201,1,5
2.02E+11,7/25/15 15:44,G816,7313684,70101,1,2.5
2.02E+11,7/25/15 15:48,300,7000300,210101,1,2
2.02E+11,7/25/15 15:48,300,7000300,210101,1,2
2.02E+11,7/25/15 16:24,G816,21050060,210301,1,4
2.02E+11,7/25/15 17:51,300,7000300,210101,1,2
2.02E+11,7/25/15 17:53,G619,7071096,70201,1,5
2.02E+11,7/25/15 17:53,G619,15000231,70301,2,1.25
2.02E+11,7/25/15 17:55,G619,7071102,70201,1,5.5
2.02E+11,7/25/15 18:28,G619,7000300,210101,1,2
2.02E+11,7/25/15 19:54,628,7308765,210301,1,2.5
